Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1932068,1353498309,44139,43685,1
1932069,1353498309,44139,4138,1
1932589,1353515410,1173,13875,1
1932965,1353544451,44134,15102,1
1933789,1353571145,44201,32706,1
1934211,1353585902,43189,44193,1
1934748,1353603357,44230,6795,1
1935736,1353648859,44244,170,1
1935737,1353648876,44264,33433,1
1936066,1353654830,44268,3730,1
1936483,1353666347,44199,44139,1
1936624,1353671973,44244,2423,1
1936625,1353671973,44244,414,1
1936815,1353682891,25322,33179,1
1936928,1353687301,25322,18746,1
1937035,1353691624,44227,43040,1
1937214,1353702638,44271,44173,1
1937532,1353718461,44140,11950,1
1938083,1353747784,44322,298,1
1938192,1353752468,21265,20836,1
1939730,1353836144,15552,20836,1
1939739,1353836883,44342,27691,1
1939950,1353842866,44384,11127,1
1940150,1353848580,44390,16552,1
1941220,1353891526,44416,41895,1
1941570,1353907762,44418,41794,1
1941571,1353907762,44418,44244,1
1941910,1353918657,43766,30141,1
1942484,1353938299,44400,298,1
1942648,1353941481,44464,22569,1
1942652,1353941666,44465,7815,1
1943368,1353972057,44487,29781,1
1943548,1353978193,44475,21473,1
1943573,1353980296,44343,17602,1
1943869,1353989792,44506,41746,1
1944030,1353995634,22569,44464,1
1944274,1354002154,44261,2151,1
1945124,1354027650,6723,20836,1
1945597,1354049353,44564,28099,1
1946191,1354074349,30526,44586,1
1946192,1354074393,43520,30526,1
1946270,1354077484,44590,41789,1
1946368,1354081242,2134,10141,1
1946476,1354083751,44536,3520,1
1946477,1354083751,44536,30116,1
1946649,1354087854,44569,20523,1
1946697,1354089140,44527,32188,1
1946810,1354091000,44212,35137,1
1947437,1354111165,44583,6493,1
1948154,1354136743,44664,12900,1
1948595,1354156528,44682,4219,1
1948749,1354169810,44676,24452,1
1948791,1354170888,43846,43842,1
1949016,1354178498,44676,37944,1
1949461,1354189414,44731,30588,1
1950276,1354208796,44647,18133,1
1950629,1354228870,44756,38709,1
1950682,1354233663,44745,44541,1
1950965,1354252652,44769,44125,1
1951551,1354271304,44785,14437,1
1952234,1354290656,44816,44569,1
1952526,1354322585,43753,43768,1
1954928,1354432505,44898,2466,1
1957480,1354516939,44769,44999,1
1957523,1354518704,44999,44769,1
1957729,1354523833,44981,44913,1
1957730,1354523833,44981,97,1
1958346,1354545200,44928,44856,1
1958526,1354553545,45050,29271,1
1958527,1354553545,45050,44643,1
1959803,1354609613,45111,8135,1
1959894,1354611616,45100,33433,1
1960125,1354617133,45123,22974,1
1960126,1354617133,45123,21718,1
1960131,1354617388,45123,36309,1
1960224,1354620907,45114,16390,1
1960927,1354647481,45155,8918,1
1961870,1354688510,16381,22718,1
1963193,1354719581,45228,30303,1
1964804,1354797952,45131,44144,1
1966985,1354880946,40977,6047,1
1968393,1354962247,21265,34769,1
1969306,1355016939,45475,11887,1
1969307,1355016939,45475,12053,1
1969408,1355019766,16381,11887,1
1969544,1355024112,45475,6350,1
1969796,1355032701,43128,21119,1
1972614,1355123381,1611,41394,1
1972967,1355132230,6350,11887,1
1973497,1355152183,45615,45622,1
1973529,1355156098,45559,13686,1
1974624,1355213889,45651,45660,1
1975101,1355236031,45685,32600,1
1975750,1355258590,45707,35084,1
1976353,1355293663,45737,10289,1
1976552,1355300775,45749,421,1
1976870,1355307789,45763,26876,1
1977616,1355323925,45798,18621,1
1978127,1355337888,45804,45807,1
1978505,1355358154,45817,45410,1
1978610,1355362679,45817,4816,1
1978849,1355378894,44643,11457,1
1978875,1355379500,11724,26016,1
1978876,1355379609,26016,11724,1
1978877,1355380746,19216,29781,1
1978878,1355381126,7112,19216,1
1978880,1355381761,11109,45803,1
1978881,1355381784,45803,11109,1
1978939,1355384110,45840,45825,1
1978979,1355385707,45850,45814,1
1978985,1355386128,45820,1576,1
1978986,1355386128,45820,612,1
1979108,1355394185,45842,44262,1
1979109,1355394226,45803,5354,1
1979110,1355394257,5354,45803,1
1979549,1355412462,45874,35855,1
1980292,1355444609,45889,44999,1
1980849,1355470131,45889,31,1
1981358,1355492780,45942,20836,1
1981375,1355494591,45889,44769,1
1981450,1355500406,45946,10213,1
1982243,1355544758,45965,45723,1
1982333,1355549705,45967,44279,1
1982480,1355560548,45950,28006,1
1982757,1355574440,45851,31190,1
1982929,1355589212,24779,38976,1
1983881,1355633828,45999,38715,1
1984936,1355672629,46019,118,1
1985211,1355691674,46053,138,1
1985764,1355718500,32957,11887,1
1986287,1355738695,46062,34956,1
1986288,1355738695,46062,29017,1
1986289,1355738695,46062,32706,1
1986460,1355747372,46105,45851,1
1986551,1355749931,3795,16750,1
1987049,1355772077,46141,21395,1
1987249,1355777547,46106,21822,1
1987873,1355809408,46151,1829,1
1988041,1355819439,46096,29781,1
1988042,1355819439,46096,7112,1
1988043,1355819439,46096,19216,1
1988163,1355822840,46182,21263,1
1988902,1355856053,8407,12670,1
1988903,1355856122,12670,8407,1
1990527,1355941055,46268,18621,1
1990531,1355941680,46260,7977,1
1991050,1355970562,46289,25322,1
1991558,1355985939,46299,32318,1
1991794,1356000220,46322,28936,1
1991795,1356000860,46321,41420,1
1992017,1356012986,46334,18789,1
1992297,1356029674,46345,3559,1
1993412,1356090512,602,9253,1
1993855,1356118757,46418,11359,1
1993856,1356118757,46418,46334,1
1996619,1356250104,46460,26450,1
1997252,1356285237,46483,14078,1
1997574,1356304098,46467,20553,1
1999363,1356420668,46523,12857,1
1999581,1356429469,46473,23197,1
2000372,1356478958,46523,45803,1
2000456,1356483829,46519,8734,1
2000457,1356483829,46519,46209,1
2000458,1356483829,46519,45926,1
2000784,1356507549,46418,6150,1
2000785,1356507549,46418,41361,1
2000793,1356510367,46198,46185,1
2000794,1356510493,46334,46185,1
2001753,1356578944,44480,3466,1
2002056,1356595128,46608,46597,1
2002063,1356595619,46595,213,1
2003742,1356658574,45993,13095,1
2004084,1356681481,46580,2149,1
2006303,1356704255,46209,8734,1
2015464,1356808151,46698,17402,1
2017777,1356847152,46644,41177,1
2018187,1356853665,46712,29669,1
2018264,1356855199,46711,46670,1
2022293,1356895862,46737,32419,1
2025377,1356919673,46755,41177,1
2025378,1356919673,46755,46644,1
2025379,1356919756,46644,46755,1
2027232,1356931633,21539,46688,1
2027261,1356932493,46760,24077,1
2028009,1356935716,46737,46720,1
2029626,1356970678,46754,43554,1
2034704,1357040719,46806,20438,1
2043697,1357100519,44954,17772,1
2045837,1357115514,46833,37666,1
2045853,1357115571,46833,20523,1
2049594,1357132497,46846,2948,1
2050450,1357138738,46855,43727,1
2050451,1357138745,36006,43559,1
2051131,1357150219,46851,44630,1
2054325,1357184237,46874,35941,1
2054708,1357190678,46843,36027,1
2057187,1357209084,46903,2628,1
2058087,1357214367,46908,1595,1
2059093,1357218775,46908,25672,1
2061182,1357229301,46929,18905,1
2062145,1357240798,46938,23617,1
2065740,1357282061,46866,46944,1
2068695,1357299709,46987,41279,1
2069740,1357306588,46988,46851,1
2071089,1357316088,46987,19948,1
2071915,1357321888,46989,31679,1
2074974,1357352560,47008,11437,1
2075627,1357371589,45182,1576,1
2075916,1357384770,9653,33453,1
2077186,1357422649,47065,1444,1
2086174,1357556418,13152,2691,1
2086421,1357561040,47181,43748,1
2086422,1357561040,47181,46847,1
2086423,1357561069,47181,7790,1
2086588,1357563757,47185,44704,1
2088193,1357602984,47197,8604,1
2088402,1357608909,47213,5782,1
2089305,1357622345,39073,30348,1
2089325,1357622874,47202,38491,1
2089890,1357632282,6652,26450,1
2089955,1357632518,26450,6652,1
2090590,1357640822,47246,40928,1
2090739,1357644545,47253,34926,1
2090977,1357648957,47246,4331,1
2090978,1357648957,47246,30,1
2090979,1357648974,47246,375,1
2091979,1357660070,47270,46389,1
2092370,1357664448,47279,37993,1
2092565,1357666969,47250,47108,1
2095090,1357708694,47294,1444,1
2095091,1357708694,47294,30728,1
2095113,1357709018,47294,47296,1
2095299,1357711320,47222,11009,1
2096091,1357717451,44479,30159,1
2099060,1357735408,47350,12186,1
2099514,1357740621,47339,21907,1
2100292,1357756429,47362,6945,1
2102718,1357797349,47383,30728,1
2103038,1357803664,47405,2092,1
2103380,1357810258,47442,7351,1
2104258,1357822111,47450,12386,1
2104278,1357822600,47463,47345,1
2105289,1357835733,47444,47450,1
2105290,1357835811,47459,47190,1
2105291,1357835811,47459,5885,1
2105464,1357838179,47474,35940,1
2107817,1357889342,47481,46185,1
2109122,1357910904,23136,38928,1
2109357,1357912926,47536,32088,1
2110128,1357925061,45148,44888,1
2111230,1357939953,47285,12262,1
2112063,1357971326,47568,11956,1
2112274,1357979653,47576,25506,1
2113071,1357999460,47594,47399,1
2114167,1358020131,47618,44928,1
2115637,1358044373,47592,45087,1
2120107,1358124665,47654,43109,1
2122460,1358171544,47189,18638,1
2122624,1358174937,47714,4220,1
2122625,1358175054,47714,14483,1
2124663,1358213588,47746,20523,1
2125772,1358228759,47759,47671,1
2126055,1358234735,47769,47698,1
2126056,1358234785,47698,47769,1
2126389,1358239236,47771,4220,1
2127152,1358247962,47671,30842,1
2128139,1358257140,47791,47286,1
2129751,1358282378,47741,44342,1
2130498,1358300388,47821,38551,1
2130551,1358301493,47838,47265,1
2130751,1358302803,47841,3653,1
2131746,1358319052,47860,47707,1
2132061,1358323467,47698,1444,1
2133120,1358345028,47698,30728,1
2133149,1358346904,47900,7439,1
2133650,1358357329,47916,47771,1
2134432,1358371221,47918,37752,1
2134433,1358371221,47918,7786,1
2134811,1358383425,47919,33382,1
2134943,1358385827,47900,25109,1
2134944,1358385827,47900,3921,1
2134951,1358386002,47877,22184,1
2134952,1358386002,47877,31532,1
2135140,1358388694,47923,45803,1
2135195,1358390395,47692,6208,1
2135209,1358391270,46191,2806,1
2135395,1358396637,47675,47674,1
2135955,1358409249,47951,18599,1
2136476,1358418670,38004,38530,1
2137244,1358435636,47989,7535,1
2137245,1358435636,47989,20826,1
2137271,1358436734,47902,726,1
2137727,1358440506,47989,32419,1
2139264,1358470019,47987,26105,1
2139664,1358478404,47960,13686,1
2139665,1358478404,47960,5360,1
2140021,1358484853,47999,15529,1
2140930,1358501519,47969,1576,1
2141302,1358508903,48038,47671,1
2144498,1358545765,48072,20523,1
2148433,1358646099,48102,9918,1
2148565,1358650068,48112,22501,1
2148566,1358650068,48112,1447,1
2148567,1358650262,48109,4220,1
2148598,1358650432,48107,43254,1
2150988,1358699960,48145,22328,1
2150989,1358699960,48145,6067,1
2153106,1358729280,48112,19905,1
2156339,1358760828,48199,31657,1
2156340,1358760828,48199,18215,1
2156755,1358771092,48188,6364,1
2160309,1358838350,48255,47967,1
2160451,1358839262,48253,29424,1
2160882,1358842349,48261,41394,1
2160883,1358842349,48261,43471,1
2161838,1358852132,48247,31569,1
2162454,1358861389,48287,12200,1
2162548,1358863006,48291,48107,1
2162605,1358863647,47816,48107,1
2164647,1358911497,47855,48326,1
2165284,1358924160,48317,13326,1
2165307,1358924364,48347,421,1
2165308,1358924797,48244,34724,1
2165935,1358938727,48367,11220,1
2165936,1358938727,48367,18789,1
2166460,1358946861,48378,2035,1
2167494,1358958037,48360,10289,1
2168742,1358971758,41320,48381,1
2171753,1359009732,48419,20534,1
2174557,1359052216,48477,26454,1
2174956,1359055295,48481,6127,1
2177747,1359084854,6330,6498,1
2177773,1359085174,48497,38709,1
2178058,1359090169,48485,31955,1
2178059,1359090169,48485,32419,1
2178060,1359090370,48506,45381,1
2178589,1359098859,48483,1444,1
2179061,1359113364,48534,38856,1
2179485,1359122567,48545,20836,1
2180288,1359140569,48562,46874,1
2180398,1359144478,48485,20523,1
2181298,1359172288,48547,44840,1
2181608,1359180878,47913,6,1
2182155,1359189499,48587,32770,1
2182156,1359189499,48587,28437,1
2182191,1359189983,48317,1047,1
2183181,1359201722,48563,27951,1
2184088,1359211020,48518,26454,1
2185711,1359240436,48611,2628,1
2186919,1359251304,48615,2377,1
2186985,1359252716,48594,20523,1
2187736,1359260185,48623,48547,1
2189082,1359284687,48639,29096,1
2189442,1359288330,40769,8844,1
2191469,1359325959,48667,10744,1
2191832,1359334638,48616,18638,1
2192618,1359350972,48689,4756,1
2192776,1359356454,48698,16562,1
2192785,1359357550,48696,48582,1
2192786,1359357595,48582,48696,1
2192929,1359363939,48688,16692,1
2192930,1359363939,48688,4099,1
2193041,1359369404,48483,6563,1
2193163,1359374190,48029,48713,1
2193191,1359374413,48713,48029,1
2193672,1359384070,48732,35129,1
2193885,1359387779,48734,13314,1
2193886,1359387779,48734,32781,1
2193887,1359388151,48727,26147,1
2193965,1359389805,48734,30156,1
2193966,1359389805,48734,26300,1
2194149,1359394080,48739,48688,1
2194151,1359394220,48688,48739,1
2194171,1359395037,48739,16692,1
2194467,1359402893,48734,534,1
2195364,1359426020,48766,48739,1
2195567,1359435277,48627,46019,1
2195568,1359435277,48627,118,1
2196326,1359455543,48779,29121,1
2196447,1359457426,48801,4756,1
2197363,1359472721,48822,2691,1
2197443,1359476309,48830,48467,1
2197714,1359484532,48801,47286,1
2198557,1359510075,48786,22884,1
2198558,1359510075,48786,31459,1
2198559,1359510075,48786,31366,1
2198933,1359516727,48871,47222,1
2200117,1359543234,48864,48907,1
2200605,1359555563,48925,346,1
2205599,1359623371,48994,41446,1
2206907,1359635044,48922,4807,1
2206946,1359635791,48989,23672,1
2208631,1359648209,49023,18433,1
2211876,1359680060,48907,48864,1
2212496,1359683971,48907,13086,1
2212569,1359686424,49057,6534,1
2214276,1359716775,49077,29682,1
2214277,1359716775,49077,31238,1
2214278,1359716775,49077,2641,1
2214387,1359722333,48903,2691,1
2215228,1359773071,49052,47074,1
2215229,1359773071,49052,5015,1
2216418,1359816435,49026,40454,1
2219682,1359862831,48739,48766,1
2220132,1359873909,2455,25109,1
2221393,1359902707,49191,21847,1
2221639,1359906924,49185,6563,1
2227827,1360052320,49300,33796,1
2228660,1360061177,49337,46226,1
2228774,1360062241,49336,29121,1
2232154,1360126635,49395,1173,1
2232552,1360136237,49246,49196,1
2233133,1360143833,49389,34396,1
2233233,1360144679,49421,2691,1
2233866,1360155094,49431,49408,1
2233967,1360155718,49431,41251,1
2234021,1360156857,49438,44592,1
2234030,1360157532,49442,125,1
2234343,1360166000,49455,14761,1
2234454,1360169550,49360,47314,1
2234455,1360169568,49360,11327,1
2234467,1360170547,14761,49455,1
2234803,1360179351,49469,14324,1
2235140,1360195863,49480,12842,1
2235536,1360212957,49483,49490,1
2235831,1360221281,32183,49495,1
2235896,1360222427,49500,20523,1
2236118,1360227933,49495,48864,1
2236168,1360228562,49510,48425,1
2236928,1360247689,49527,49536,1
2237236,1360259015,32756,32748,1
2237416,1360264220,48758,421,1
2237417,1360264678,49555,35042,1
2237551,1360270926,49374,47075,1
2238827,1360313699,49574,3814,1
2239162,1360321393,49593,18088,1
2239752,1360336233,49595,46874,1
2239924,1360349610,49607,49359,1
2240816,1360392148,49640,24203,1
2240881,1360395909,27882,29121,1
2241086,1360409667,49555,49649,1
2241360,1360426265,17065,39297,1
2241466,1360429953,49666,26176,1
2241467,1360430866,49666,21282,1
2241933,1360466488,49676,11327,1
2242395,1360498612,49674,7200,1
2243486,1360551121,49731,15526,1
2243693,1360563565,13468,24187,1
2244213,1360579549,49754,20543,1
2244939,1360611612,49700,14483,1
2244953,1360614245,49666,20836,1
2245705,1360650532,49820,4612,1
2245722,1360652203,49439,4187,1
2245956,1360658281,43707,16317,1
2246134,1360663816,49845,10789,1
2246135,1360663816,49845,30999,1
2246341,1360669737,49821,13314,1
2247348,1360716356,49775,5344,1
2247514,1360723736,49867,5387,1
2247547,1360724988,49887,40613,1
2248633,1360758285,49931,6067,1
2248727,1360759892,49936,33013,1
2248821,1360760784,49940,47040,1
2248880,1360761951,49943,2917,1
2250392,1360794373,49916,46523,1
2250401,1360796314,49970,23117,1
2251678,1360847435,50007,20836,1
2251748,1360849034,50007,31488,1
2251805,1360852049,50007,20295,1
2251806,1360852049,50007,726,1
2252510,1360880950,50030,31326,1
2253368,1360912895,50017,11628,1
2254344,1360940978,50077,6498,1
2255205,1360986647,50121,44279,1
2255265,1360990010,44279,44066,1
2255900,1361022420,50121,21350,1
2255927,1361024890,50140,25908,1
2255928,1361024890,50140,36152,1
2256310,1361040689,50154,2628,1
2256311,1361040689,50154,30599,1
2256312,1361040689,50154,27211,1
2256764,1361075332,50151,14914,1
2257172,1361086729,50183,50003,1
2257534,1361096514,50149,48662,1
2257762,1361105322,50196,32419,1
2257859,1361109889,49832,46610,1
2258010,1361114364,50206,36212,1
2258286,1361127797,145,7,3
2258287,1361127797,375,30,3
2258288,1361127797,884,16921,3
2258290,1361127797,3369,1576,3
2258291,1361127797,3958,3,3
2258292,1361127797,4059,4025,3
2258295,1361127797,6093,421,3
2258303,1361127797,8159,5026,3
2258310,1361127797,9427,4220,3
2258311,1361127797,9667,20514,3
2258313,1361127797,9731,13810,3
2258314,1361127797,9795,9398,3
2258317,1361127797,11178,8661,3
2258319,1361127797,11328,11113,3
2258320,1361127797,11411,3115,3
2258322,1361127797,12469,7527,3
2258324,1361127797,12884,9807,3
2258327,1361127797,13620,13550,3
2258328,1361127797,13655,6652,3
2258334,1361127797,14168,14158,3
2258337,1361127797,14686,14643,3
2258338,1361127797,14812,8505,3
2258340,1361127797,15323,15197,3
2258341,1361127797,15333,15285,3
2258344,1361127797,15510,10234,3
2258345,1361127797,15606,15597,3
2258346,1361127797,15621,577,3
2258347,1361127797,15662,15021,3
2258348,1361127797,15711,7004,3
2258349,1361127797,15740,11659,3
2258350,1361127797,15841,3038,3
2258351,1361127797,15974,15427,3
2258354,1361127797,16313,16287,3
2258356,1361127797,16574,4713,3
2258357,1361127797,16613,16567,3
2258358,1361127797,16658,11856,3
2258360,1361127797,16907,6920,3
2258361,1361127797,17076,16968,3
2258364,1361127797,17870,665,3
2258366,1361127797,18241,7429,3
2258368,1361127797,18738,12398,3
2258369,1361127797,18781,18750,3
2258372,1361127797,18896,1194,3
2258374,1361127797,19083,8107,3
2258377,1361127797,19491,18434,3
2258378,1361127797,19583,19265,3
2258379,1361127797,19710,6619,3
2258380,1361127797,19761,16230,3
2258381,1361127797,19771,19470,3
2258383,1361127797,19971,17110,3
2258384,1361127797,20030,20039,3
2258385,1361127797,20040,12386,3
2258388,1361127797,20425,20537,3
2258389,1361127797,20544,20537,3
2258390,1361127797,20568,346,3
2258391,1361127797,20583,3559,3
2258393,1361127797,20862,11009,3
2258395,1361127797,21151,21203,3
2258400,1361127797,21939,21946,3
2258404,1361127797,22214,298,3
2258405,1361127797,22400,19120,3
2258406,1361127797,22691,22439,3
2258407,1361127797,22836,3438,3
2258409,1361127797,23025,23417,3
2258410,1361127797,23091,23068,3
2258411,1361127797,23411,20010,3
2258412,1361127797,23501,22,3
2258414,1361127797,23712,7948,3
2258420,1361127797,24580,11256,3
