Id,Reputation,CreationDate,Views,UpVotes,DownVotes
10371,101,1333517026,1,0,0
10372,101,1333517209,0,0,0
10373,1,1333517329,1,0,0
10376,8,1333522922,1,0,0
10377,1,1333524434,2,0,0
10378,116,1333525176,6,3,0
10379,103,1333528217,3,3,0
10380,408,1333528427,29,8,0
10381,6,1333530759,1,0,0
10383,1,1333532970,0,0,0
10385,173,1333535361,24,7,0
10386,1,1333536895,0,0,0
10387,1,1333538198,3,0,0
10388,141,1333544227,2,3,0
10389,604,1333544371,74,31,1
10390,6,1333546953,0,0,0
10391,106,1333547566,1,1,0
10393,111,1333551131,8,0,0
10394,101,1333556654,0,0,0
10395,6,1333560090,0,0,0
10396,18,1333564731,0,0,0
10397,21,1333565595,1,0,0
10398,16,1333570060,3,0,0
10399,103,1333572811,3,1,0
10400,1,1333576525,1,0,0
10402,138,1333584287,11,1,0
10404,13,1333591309,1,0,0
10406,101,1333604084,1,0,0
10408,21,1333616177,5,0,0
10409,1,1333618876,0,0,0
10410,33,1333623278,1,1,0
10411,101,1333626958,0,2,0
10412,1,1333629558,2,0,0
10413,101,1333633938,0,17,0
10414,1,1333634069,0,0,0
10415,36,1333635172,9,0,0
10416,404,1333635328,60,68,1
10419,1,1333641179,0,0,0
10420,1,1333642325,0,0,0
10421,1,1333645202,0,0,0
10422,1,1333653220,0,0,0
10423,1,1333662971,0,0,0
10425,101,1333679770,0,0,0
10426,1,1333683798,0,0,0
10427,1,1333685843,1,0,0
10428,16,1333690836,0,0,0
10430,1,1333700322,1,0,0
10431,21,1333705203,2,0,0
10433,141,1333710462,4,6,0
10434,13,1333711052,1,0,0
10435,481,1333715842,109,11,1
10437,1,1333721898,1,0,0
10438,141,1333724111,15,0,0
10439,16,1333727944,2,0,0
10440,1,1333732319,2,0,0
10441,56,1333740375,2,0,0
10442,11,1333748383,1,0,0
10443,106,1333755523,19,0,0
10444,1,1333755914,0,0,0
10445,3,1333761149,2,0,0
10446,16,1333776456,11,0,0
10447,101,1333776542,1,0,0
10448,172,1333779766,14,6,1
10449,281,1333782902,30,5,0
10451,101,1333786225,0,0,0
10452,13,1333786574,7,0,0
10454,1,1333789153,0,0,0
10455,1,1333789846,0,0,0
10456,61,1333793020,7,1,0
10457,146,1333800746,9,4,0
10458,101,1333801022,0,0,0
10459,146,1333803152,7,2,0
10460,6,1333806085,0,0,0
10461,138,1333820622,11,9,0
10462,123,1333844716,1,6,0
10463,101,1333876919,3,2,0
10464,56,1333877331,16,3,0
10465,6,1333887538,8,0,0
10466,101,1333906738,1,2,0
10467,101,1333907849,0,0,0
10468,150,1333915692,12,4,0
10470,1,1333930193,1,0,0
10472,6,1333938571,0,0,0
10473,1,1333941619,0,0,0
10474,14,1333942189,1,0,0
10477,101,1333955626,0,0,0
10478,1,1333963339,0,0,0
10479,870,1333963967,361,26,0
10480,101,1333964082,1,0,0
10481,1,1333965221,2,0,0
10482,101,1333966770,0,0,0
10483,11,1333968792,0,0,0
10484,155,1333978403,9,2,0
10485,1,1333978468,1,0,0
10486,11,1333979532,0,0,0
10487,143,1333993958,10,1,0
10488,91,1333994779,13,4,0
10490,101,1333996591,1,0,0
10491,1,1333997178,1,0,0
10493,1,1334004490,0,0,0
10494,1,1334009837,0,0,0
10495,101,1334013435,0,0,0
10496,426,1334015631,56,10,0
10497,28,1334021071,6,0,0
10500,1205,1334032979,138,404,5
10501,130,1334034797,24,2,0
10502,3,1334037394,1,0,0
10503,101,1334038803,5,1,0
10504,101,1334039133,4,0,0
10505,26,1334039415,2,0,0
10506,101,1334043414,0,5,0
10507,95,1334055060,11,15,0
10508,125,1334056555,15,5,0
10509,1,1334057044,0,0,0
10510,101,1334057242,0,0,0
10511,101,1334057574,0,0,0
10512,101,1334059269,0,0,0
10513,1,1334060283,0,0,0
10514,1,1334061083,0,0,0
10515,215,1334063841,13,62,0
10516,1,1334066654,0,0,0
10517,1,1334083229,0,0,0
10518,131,1334083626,11,1,0
10519,11,1334091005,0,0,0
10520,1,1334103243,0,0,0
10521,103,1334104765,2,1,0
10522,6,1334112241,1,0,0
10524,2384,1334119972,163,55,20
10527,101,1334126333,0,0,0
10528,181,1334132199,10,0,0
10529,158,1334132301,4,1,0
10530,280,1334132417,24,110,5
10531,101,1334134789,0,0,0
10532,1,1334136538,0,0,0
10533,6,1334137200,5,0,0
10535,115,1334138032,2,14,0
10537,1,1334138477,0,0,0
10538,1,1334140969,1,0,0
10539,26,1334141380,3,3,0
10541,1,1334143303,0,0,0
10543,417,1334145614,22,7,1
10544,1,1334146608,1,0,0
10545,1,1334146772,1,0,0
10546,101,1334147834,0,5,0
10549,1,1334149626,1,0,0
10550,31,1334150332,1,0,0
10551,108,1334155261,1,1,0
10552,1,1334159515,0,0,0
10553,13,1334160459,2,0,0
10554,1,1334164780,2,0,0
10555,101,1334166659,0,0,0
10556,101,1334167242,0,0,0
10557,16,1334169386,0,0,0
10558,50,1334175100,3,11,0
10559,101,1334180046,0,0,0
10560,101,1334180166,1,4,0
10563,118,1334191106,8,9,0
10565,6,1334194233,0,0,0
10566,8,1334203128,3,0,0
10568,1,1334208784,0,0,0
10569,101,1334210183,0,1,0
10570,101,1334210562,0,0,0
10571,31,1334212476,6,0,0
10572,1,1334215663,0,0,0
10573,141,1334223157,1,0,0
10574,101,1334230257,0,0,0
10575,11,1334233988,1,0,0
10576,3,1334240305,0,0,0
10577,13,1334243847,1,0,0
10578,21,1334246016,0,0,0
10580,23,1334271378,12,3,0
10582,6,1334282869,1,0,0
10583,1,1334284397,0,0,0
10584,160,1334285033,6,39,0
10585,26,1334293494,4,0,0
10586,6,1334293928,4,0,0
10587,1,1334295318,0,0,0
10588,1,1334301553,0,0,0
10589,101,1334307503,1,0,0
10591,122,1334308259,10,11,0
10592,101,1334308706,0,0,0
10593,113,1334308822,4,3,0
10594,101,1334313700,0,0,0
10595,33,1334316191,9,1,0
10596,103,1334325736,1,5,0
10597,28,1334328510,4,2,0
10598,566,1334341998,73,68,4
10599,1,1334347242,0,0,0
10600,41,1334350146,0,0,0
10601,11,1334357041,6,0,0
10602,11,1334367915,3,0,0
10603,6,1334372686,3,0,0
10604,1,1334377336,0,0,0
10605,31,1334387024,3,0,0
10606,8,1334405877,4,0,0
10607,1,1334406650,16,0,0
10608,101,1334407208,0,0,0
10609,9,1334408596,9,0,0
10610,23,1334412128,15,0,0
10611,41,1334412336,16,0,0
10612,101,1334416575,1,0,0
10613,101,1334418710,2,0,0
10614,101,1334419855,7,3,0
10615,26,1334421535,11,2,0
10616,101,1334425493,0,0,0
10618,101,1334437161,0,2,0
10619,298,1328756572,627,64,12
10620,26,1334442742,0,0,0
10621,8,1334455848,5,0,0
10622,131,1334471594,2,3,0
10623,51,1334475948,1,0,0
10624,16,1334479649,2,0,0
10625,1,1334480180,5,0,0
10627,1,1334484708,0,0,0
10628,101,1334485078,5,0,0
10629,101,1334487689,0,0,0
10630,487,1334503031,31,61,6
10631,101,1334506846,0,0,0
10632,16,1334509114,2,0,0
10633,209,1298040252,57,28,0
10634,1,1334512436,1,0,0
10635,101,1334513140,6,0,0
10636,171,1334515894,17,7,1
10637,1,1334516945,0,0,0
10638,1,1334518358,1,0,0
10639,111,1334524134,2,1,0
10640,83,1334526216,7,2,0
10641,113,1334538373,5,11,0
10642,6,1334539401,1,0,0
10643,106,1334542860,3,0,0
10644,1,1334544628,0,0,0
10646,11,1334550562,2,0,0
10648,1,1334556640,0,0,0
10649,6,1334558597,3,0,0
10651,36,1334561566,2,1,0
10652,1,1334564514,0,0,0
10653,88,1334565998,9,1,0
10654,11,1334572003,0,0,0
10655,101,1334574849,0,0,0
10657,128,1334575568,5,1,0
10658,1,1334578254,1,0,0
10659,237,1334578948,71,7,0
10660,123,1334579603,1,2,0
10661,101,1334583189,0,2,0
10662,131,1334583812,10,1,0
10663,1,1334589675,0,0,0
10665,108,1334604340,1,1,0
10666,1,1334611911,0,0,0
10667,145,1334621270,16,11,0
10669,131,1334627530,29,13,0
10670,128,1334630937,0,2,0
10671,101,1334634080,1,0,0
10672,1,1334635703,0,0,0
10673,101,1334636910,12,0,0
10674,101,1334644231,3,0,0
10675,931,1334644493,92,72,3
10676,43,1334645799,10,1,0
10677,101,1334655745,1,1,0
10678,16,1334657470,1,0,0
10679,11,1334658531,4,0,0
10680,16,1334658581,0,0,0
10681,18,1334660245,2,0,0
10682,101,1334660327,18,0,0
10683,442,1334664144,64,107,1
10684,101,1334671085,2,0,0
10685,16,1334671848,1,0,0
10686,6,1334672028,0,0,0
10687,21,1334679240,4,0,0
10688,83,1334679400,27,10,0
10689,103,1334681894,0,1,0
10690,101,1334681927,0,0,0
10691,1,1334686343,0,0,0
10693,11,1334687227,3,0,0
10694,16,1334688331,0,0,0
10695,6,1334688602,1,0,0
10696,11,1334688644,0,0,0
10697,31,1334688987,4,0,0
10698,1,1334692294,0,0,0
10699,1,1334692955,0,0,0
10700,1,1334695496,0,0,0
10701,101,1334700607,0,0,0
10703,101,1334705462,1,0,0
10704,1,1334706245,0,0,0
10705,27,1334708048,12,0,0
10706,121,1334710479,2,0,0
10707,6,1334711174,6,0,0
10708,118,1334711530,1,2,0
10710,16,1334714410,2,0,0
10711,18,1334724201,1,0,0
10715,101,1334727683,2,1,0
10716,3,1334727886,2,0,0
10717,6,1334728047,0,0,0
10718,1,1334733385,5,0,0
10719,16,1334733715,14,0,0
10720,1,1334734304,11,0,0
10721,123,1334734947,5,1,0
10722,113,1334745762,6,3,0
10723,36,1334746744,4,1,0
10724,11,1334747408,1,0,0
10725,1,1334749901,1,0,0
10726,101,1334750565,0,0,0
10727,101,1334753923,0,0,0
10728,105,1334754243,3,0,0
10729,1,1334757775,0,0,0
10733,1,1334773630,0,0,0
10734,26,1334774561,2,0,0
10735,101,1334776015,1,2,0
10736,81,1334778898,5,2,0
10737,26,1334787045,6,0,0
10738,1,1334789490,1,0,0
10740,1,1334798218,0,0,0
10742,1,1334799754,3,0,0
10744,130,1334801544,5,2,0
10746,57,1334816241,8,0,0
10747,209,1334817996,17,0,0
10749,282,1334822229,91,10,0
10750,13,1334822713,1,0,0
10752,101,1334831779,2,2,0
10753,101,1334831913,0,0,0
10756,1,1334850628,2,0,0
10759,101,1334861413,7,0,0
10760,337,1334861767,32,27,0
10762,1,1334872069,0,0,0
10763,33,1334872221,4,2,0
10764,1,1334872835,0,0,0
10765,1,1334874158,0,0,0
10766,35,1334882922,3,0,0
10767,279,1334886991,28,7,0
10768,91,1334889283,5,1,0
10769,6,1334896916,2,0,0
10771,11,1334902770,3,0,0
10772,1,1334905888,0,0,0
10773,1,1334907290,0,0,0
10774,1,1334909646,0,0,0
10775,11,1334911562,1,0,0
10776,130,1334912449,74,36,1
10777,101,1334915178,0,2,0
10778,1,1334924131,0,0,0
10779,1,1334931238,0,0,0
10780,101,1334935868,0,0,0
10781,31,1334940736,0,0,0
10782,1,1334941951,0,0,0
10783,1,1334942251,0,0,0
10784,1,1334950516,0,0,0
10785,167,1334953545,27,10,0
10786,113,1334968101,0,0,0
10787,137,1334969105,4,4,0
10788,1,1334969891,1,0,0
10789,101,1334975213,0,0,0
10790,373,1334981833,35,2,0
10791,21,1335000703,4,0,0
10792,6,1335008525,0,0,0
10793,6,1335023314,4,0,0
10795,46,1335036569,14,1,0
10796,101,1335040309,2,1,0
10797,101,1335056828,0,0,0
10799,101,1335068958,1,0,0
10800,6,1335069659,1,0,0
10802,18,1335083701,0,1,0
10803,6,1335087266,1,0,0
10804,1,1335089172,0,0,0
10805,101,1335090702,1,0,0
10806,116,1335092278,3,0,0
10809,101,1335123959,1,1,0
10810,47,1335134484,22,4,0
10811,106,1335136374,14,0,0
10812,143,1335139234,23,2,0
10815,6,1335145983,0,0,0
10816,21,1335146058,9,0,0
10817,101,1335151717,2,10,0
10819,128,1335162094,14,1,0
10820,145,1335168534,17,11,0
10821,11,1335172246,1,0,0
10823,1190,1335175390,182,41,2
10824,101,1335178161,0,0,0
10825,16,1335180216,1,0,0
10826,198,1335182353,11,11,1
10827,133,1335182452,3,2,0
10828,13,1335182553,1,0,0
10829,238,1335184286,38,57,2
10830,56,1335188483,2,1,0
10831,101,1335200002,0,0,0
10832,33,1335208275,13,0,0
10833,1,1335210205,0,0,0
10834,1,1335214681,0,0,0
10835,1,1335222683,0,0,0
10836,19,1335225814,3,0,0
10837,71,1335230050,8,0,0
10838,11,1335232926,1,0,0
10839,6,1335237839,5,0,0
10840,113,1335240902,5,1,0
10841,147,1335241440,7,7,0
10843,16,1335245072,10,0,0
10844,108,1335248827,1,1,0
10845,136,1335254292,13,2,0
10849,7246,1335267344,582,403,5
10850,11,1335268205,3,0,0
10851,1,1335270300,0,0,0
10853,1,1335272304,0,0,0
10854,113,1335274200,0,1,0
10855,101,1335275464,0,0,0
10856,1,1335280435,0,0,0
10857,1,1335284025,3,0,0
10858,101,1335287800,0,0,0
10859,16,1335295470,0,0,0
10860,101,1335298116,0,2,0
10861,26,1335312816,5,4,0
10862,16,1335315447,1,0,0
10864,101,1335316263,0,0,0
10865,11,1335318127,0,0,0
10867,101,1335324738,0,4,0
10868,101,1335329824,0,0,0
10870,1,1335333993,0,0,0
10871,101,1335335406,1,1,0
10872,41,1335336450,7,1,0
10874,11,1335344127,8,0,0
10875,145,1335347982,17,0,0
10876,96,1335351555,16,1,0
10877,163,1335353076,12,12,0
10878,11,1335354804,0,0,0
10879,11,1335356600,3,0,0
10880,121,1335357989,23,6,0
10881,6,1335358128,1,0,0
10883,1,1335360433,4,0,0
10884,81,1335365697,11,21,0
10885,71,1335367058,5,0,0
10886,1,1335372340,0,0,0
10887,101,1335372834,3,0,0
10888,6,1335375752,1,0,0
10889,6,1335394473,2,0,0
10890,33,1335401246,9,2,0
10891,129,1335401541,28,0,0
10892,6,1335402196,1,0,0
10893,106,1335404860,7,0,0
10894,1,1335407894,0,0,0
10895,1,1335412497,0,0,0
10897,108,1335420138,1,1,0
10898,1,1335421118,1,0,0
10899,11,1335422849,3,0,0
10900,11,1335433294,3,0,0
10901,11,1335436998,0,0,0
10904,16,1335467873,2,0,0
10905,18,1335469388,1,0,0
10906,101,1335470716,0,0,0
10907,185,1335479096,23,9,0
10908,659,1335479537,68,4,1
10909,1,1335480018,3,0,0
10910,1,1335483814,0,0,0
10911,22,1335488131,14,0,0
10912,1,1335489072,0,0,0
10913,101,1335500060,10,2,0
10914,504,1335504592,59,15,0
10915,6,1335506966,4,0,0
10916,1,1335507561,0,0,0
10917,28,1335511103,1,0,0
10918,6,1335459427,3,0,0
10919,101,1335512337,0,0,0
10920,11,1335514657,1,0,0
10921,1,1335518081,0,0,0
10922,101,1335524846,1,0,0
10923,6,1335527529,0,0,0
10924,31,1335529643,6,1,0
10925,101,1335532241,0,0,0
10926,157,1335533070,20,34,2
10929,111,1335537970,0,47,0
10930,126,1335538372,4,6,0
10931,101,1335539901,1,0,0
10933,1,1335574228,0,0,0
10934,1,1335574877,1,0,0
10935,11,1335580168,3,0,0
10936,101,1335581910,1,0,0
10937,1,1335587205,0,0,0
10938,101,1335590482,11,0,0
10939,203,1335591334,11,1,0
10940,1,1335600410,0,0,0
10941,108,1335603818,2,1,0
10944,6,1335610547,1,0,0
10945,117,1335610970,8,0,0
10946,103,1335615130,26,3,0
10947,161,1335630625,6,0,0
10948,101,1335650081,1,4,0
10949,3,1335652180,0,0,0
10950,278,1335653302,13,6,0
10951,1,1335665919,0,0,0
10952,11,1335670367,2,0,0
10954,1,1335676340,0,0,0
10955,1,1335680598,1,0,0
10956,1,1335680647,0,0,0
10957,1,1335682372,0,0,0
10958,101,1335696192,0,52,0
10959,1,1335697737,0,0,0
10960,135,1335701253,6,5,0
10961,151,1335708089,0,1,0
10962,1,1335708444,0,0,0
10963,325,1335708855,85,22,0
10964,101,1335715687,0,0,0
10965,101,1335721896,2,5,0
10966,123,1335729268,23,0,0
10967,101,1335733259,0,0,0
10968,101,1335737188,6,11,0
10969,1,1335737636,0,0,0
10971,126,1335744052,1,0,0
10972,1,1335745016,0,0,0
10973,101,1335751831,1,0,0
10974,16,1335756454,0,0,0
10975,101,1335758520,0,0,0
10976,218,1335761671,8,1,0
10977,46,1335768800,17,6,0
10978,21,1335770844,2,0,0
10979,156,1335780469,7,3,0
10980,81,1335781245,3,1,0
10981,16,1335783528,2,0,0
10983,11,1335790455,0,0,0
10984,41,1335790705,5,4,0
10985,1,1335791672,22,0,0
10986,1,1335793462,0,0,0
10987,101,1335796216,0,0,0
10990,165,1335808958,9,4,0
10992,8,1335812802,4,0,0
10993,1,1335812892,2,0,0
10994,118,1335828138,4,1,0
10995,8,1335831155,3,0,0
10996,8,1335834718,3,0,0
10997,1,1335837454,1,0,0
10998,18,1335839826,5,2,0
10999,100,1335841433,13,0,0
11000,101,1335846343,0,4,0
11001,1,1335849123,8,0,0
11002,1,1335852144,0,0,0
11003,106,1335853511,1,0,0
11004,26,1335856338,0,0,0
11005,118,1335860230,73,2,0
11007,11,1335861857,10,0,0
11008,1,1335862473,0,0,0
11009,6,1335865933,0,0,0
11010,1,1335867989,0,0,0
11011,108,1335868504,2,1,0
11012,101,1335873875,1,0,0
11013,280,1335875483,12,28,0
11014,26,1335885505,0,0,0
11015,1,1335886738,0,0,0
11016,1,1335892110,0,0,0
11017,101,1335906681,2,1,0
11025,101,1335920082,1,0,0
11026,101,1335920114,1,0,0
11027,101,1335931716,3,0,0
11028,101,1335932251,0,0,0
11029,101,1335932264,0,0,0
11030,1293,1335935171,147,518,2
11031,20,1335937991,5,0,0
11032,22275,1335938644,7395,2619,42
11035,11,1335943981,0,0,0
11037,121,1335946149,0,9,0
11038,111,1335948155,2,3,0
11039,111,1335949294,0,0,0
11040,11,1335949965,1,0,0
11043,53,1335955741,4,3,0
11044,101,1335960104,0,0,0
11045,1,1335960630,0,0,0
11046,1,1335964654,5,0,0
11047,6,1335969429,4,0,0
11048,82,1335977181,15,14,0
11049,1,1335977390,0,0,0
11050,19,1335984984,2,0,0
11051,40,1335987304,8,3,0
11052,476,1335991438,23,8,2
11053,1,1335994909,0,0,0
11054,6,1335995809,2,0,0
11055,47,1335998407,20,7,0
11056,1,1336002035,1,0,0
11057,28,1336002036,2,0,0
11058,133,1336007667,22,9,0
11059,45,1336010053,9,2,0
11060,950,1336017663,1289,156,1
11061,140,1336022429,12,7,0
11062,101,1336025321,0,2,0
11064,26,1336030937,6,1,0
11065,101,1336031744,1,2,0
11066,101,1336032474,2,0,0
11067,3,1336032504,4,0,0
11068,31,1336034121,2,0,0
11069,1,1336038692,0,0,0
11070,111,1336039668,7,0,0
11071,146,1336041146,17,3,0
11072,101,1336047119,1,0,0
11073,161,1336049621,4,0,0
11074,1,1336061107,1,0,0
11075,68,1336061138,2,2,0
11076,101,1336065575,0,40,0
11077,1,1336068739,2,0,0
11078,1,1336071722,0,0,0
11079,1,1336072225,0,0,0
11080,101,1336076220,0,0,0
11082,111,1336077374,0,0,0
11083,101,1336093176,6,0,0
11084,101,1336093297,0,0,0
11085,101,1336100657,0,5,0
11087,101,1336111761,1,0,0
11088,58,1336111990,2,2,0
11089,111,1336115176,7,4,0
11090,467,1336119738,32,119,0
11091,1159,1336119925,140,185,5
11092,1,1336123184,0,0,0
11093,4,1336125704,9,0,0
11094,11,1336134879,4,0,0
11096,1,1336137001,0,0,0
11097,6,1336142534,2,0,0
11098,101,1336148907,0,0,0
11099,101,1336153552,0,2,0
11100,11,1336155092,4,0,0
11101,121,1336157297,8,2,0
11102,18,1336159033,2,0,0
11103,101,1336175886,0,0,0
11104,6,1336179884,0,0,0
11105,118,1336183295,1,0,0
11107,31,1336189996,2,0,0
11108,186,1336192764,4,2,0
11109,101,1336199366,0,0,0
11111,11,1336205230,1,0,0
11115,101,1336211744,0,1,0
11116,231,1336219387,26,23,0
11117,11,1336221084,0,0,0
11118,46,1336227737,2,0,0
11119,6,1336232265,0,0,0
11120,11,1336237705,3,0,0
11121,178,1336241612,2,0,0
11122,1,1336251748,0,0,0
11124,1,1336258024,4,0,0
11125,31,1336264717,7,0,0
11126,101,1336272656,1,0,0
11127,36,1336273293,1,0,0
11129,101,1336285645,1,4,0
11130,11,1336292591,8,0,0
11131,13,1336293132,2,0,0
11132,101,1336296897,0,0,0
11133,101,1336299948,0,0,0
11135,11,1336302566,2,0,0
11137,56,1336305068,11,0,0
11138,28,1336308135,9,0,0
11139,1,1336325549,0,0,0
11140,51,1336336982,2,0,0
11141,101,1336338777,0,4,0
11142,103,1336340875,3,5,0
11143,42,1336349459,16,3,0
11144,11,1336349771,1,0,0
11145,143,1336354970,18,4,0
11146,1,1336357374,1,0,0
11147,16,1336357462,0,0,0
11148,153,1336362310,27,30,0
11149,1,1336366425,1,0,0
11150,16,1336366826,2,0,0
11151,48,1336370042,2,1,0
11152,36,1336370536,0,0,0
11153,1,1336374662,0,0,0
11154,101,1336375670,1,0,0
11155,101,1336376541,0,0,0
11156,101,1336379552,6,1,0
11157,1,1336380460,0,0,0
11158,123,1336380661,1,2,0
11159,101,1336381334,0,0,0
11160,6,1336389733,0,0,0
11161,11,1336393261,4,0,0
11162,41,1336396941,12,0,0
11163,101,1336398948,0,0,0
11164,103,1336408422,0,1,0
11166,101,1336411129,3,0,0
11167,1,1336412601,0,0,0
11169,138,1336421308,9,1,0
11170,1,1336426460,2,0,0
11171,1,1336430892,1,0,0
11172,101,1336437519,0,0,0
11173,108,1336441080,1,1,0
11174,1,1336443098,0,0,0
11175,101,1336447238,1,0,0
11176,11,1336452222,4,0,0
11177,106,1336452687,1,1,0
11178,11,1336453639,9,0,0
11179,176,1336460073,20,2,0
11181,1,1336463796,1,0,0
11183,23,1336471070,2,0,0
11184,6,1336473295,2,0,0
11186,31,1336475294,4,0,0
11187,248,1336481876,13,27,0
11188,101,1336486913,1,0,0
11189,36,1336492037,3,0,0
11191,16,1336496564,0,0,0
11192,132,1336496621,6,5,0
11193,11,1336501407,3,0,0
11195,217,1336508890,9,18,0
11198,1,1336524641,0,0,0
11199,1,1336526777,1,0,0
11200,1,1336531040,0,0,0
11201,61,1336535091,4,9,0
11203,106,1336542869,6,0,0
11205,39,1336549279,6,2,0
11206,1,1336549319,0,0,0
11208,58,1336554342,79,3,0
11210,135,1336559097,11,10,0
11212,1,1336565806,0,0,0
11213,101,1336567363,2,0,0
11214,101,1336567871,0,0,0
11216,1,1336569546,0,0,0
11217,105,1336576494,4,0,0
11218,29,1336577806,6,0,0
11219,1,1336580642,1,0,0
11220,26,1336584290,3,1,0
11221,1,1336588044,0,0,0
11222,1,1336588905,1,0,0
11223,21,1336594633,2,0,0
11224,1,1336597412,1,0,0
11225,6,1336610007,0,0,0
11227,6,1336617880,5,0,0
11230,16,1336623758,3,0,0
11231,1,1336624441,0,0,0
11232,101,1336627253,3,1,0
11233,80,1336627895,3,3,0
11234,16,1336632143,9,0,0
11235,11,1336634417,2,0,0
11236,456,1336642976,32,29,0
11237,101,1336655099,0,0,0
11238,108,1336658702,2,0,0
11240,326,1336668991,56,10,0
11242,390,1332188005,47,13,0
11243,101,1336694305,4,0,0
11244,23,1336703019,1,2,0
11245,6,1336707597,1,0,0
11246,16,1336710196,4,0,0
11247,101,1336712961,0,0,0
11249,1,1336720856,0,0,0
11250,101,1336721081,0,0,0
11251,36,1336721969,5,0,0
11252,126,1336722755,14,0,0
11253,27,1336724747,13,0,0
11255,13,1336673018,3,0,0
11259,101,1336762509,0,0,0
11260,1,1336762831,3,0,0
11261,11,1336774908,2,0,0
11262,138,1336776798,11,1,0
11263,1,1336785689,1,0,0
11264,1,1336787256,0,0,0
11265,1,1336793755,1,0,0
11266,101,1336796920,0,0,0
11267,101,1336797924,0,0,0
11268,11,1336802644,3,0,0
11269,162,1336803956,4,6,0
11270,105,1336808035,3,3,0
11271,1,1336811236,0,0,0
11272,175,1336815347,28,5,0
11274,108,1336816391,1,10,0
11275,101,1336818521,0,0,0
11276,1,1336820090,0,0,0
11277,11,1336824731,3,0,0
11278,6,1336829593,0,0,0
11279,260,1336838598,65,13,0
11280,1,1336845826,0,0,0
11281,6,1336852344,1,0,0
11282,6,1336853284,1,0,0
11283,21,1336868339,0,0,0
11284,150,1336868944,9,12,0
11285,161,1336871975,0,5,0
11287,103,1336876267,6,0,0
11288,1,1336879489,0,0,0
11289,1,1336881405,47,0,0
11290,78,1336882589,48,2,0
11291,1,1336896824,0,0,0
11292,61,1336905438,10,4,0
11293,26,1336906713,8,0,0
11294,58,1336910652,18,1,0
11295,128,1336916722,6,4,0
11296,111,1336932096,4,0,0
11297,101,1336937604,0,0,0
11298,101,1336955876,0,0,0
11299,101,1336956928,2,0,0
11300,101,1336957485,1,0,0
11301,101,1336958530,0,0,0
11302,145,1336961616,9,3,0
11303,1,1336967490,0,0,0
11304,101,1336970245,0,1,0
11305,101,1336973281,0,0,0
11306,1,1336975184,1,0,0
11307,101,1336976564,10,0,0
11308,1,1336978586,0,0,0
11309,6,1336980134,1,0,0
11310,1,1336981394,0,0,0
11311,11,1336981521,2,0,0
11312,1,1336983127,0,0,0
11313,21,1336984620,8,0,0
11314,231,1336989400,9,6,1
11315,101,1336990306,2,0,0
11317,103,1336993403,13,10,0
11318,1,1336995712,0,0,0
11319,101,1336997623,0,0,0
11320,118,1337007487,10,1,0
11322,101,1337018922,0,3,0
11323,11,1337025871,0,0,0
11324,101,1337033593,0,2,0
11325,33,1337044043,8,1,0
11327,128,1337048920,0,0,0
11328,173,1337049189,7,2,0
11329,101,1337050621,0,0,0
11330,1,1337050784,0,0,0
11331,1,1337052980,0,0,0
11332,101,1337055634,11,0,0
11333,1,1337056970,2,0,0
11334,103,1337058231,2,0,0
11336,131,1337067805,5,0,0
11337,11,1337075272,2,0,0
11338,101,1337081477,0,0,0
11339,101,1337084728,0,2,0
11340,11,1337086206,4,0,0
11341,6,1337088318,1,0,0
11342,122,1337091365,24,34,0
11343,101,1337093140,0,0,0
11344,1,1337096628,0,0,0
11345,101,1337100761,1,0,0
11346,146,1337107014,14,26,0
11348,1,1337111330,2,0,0
11349,5,1337111365,6,0,0
11351,1,1337122741,0,0,0
11352,108,1337128967,1,2,0
11354,31,1337132412,1,0,0
11355,118,1337133519,30,63,0
11356,6,1337140715,0,0,0
11357,41,1337145441,5,0,0
11360,1,1337149671,0,0,0
11361,123,1337150504,7,2,0
11362,101,1337152357,0,0,0
11363,61,1337154150,15,3,0
11364,26,1337154187,3,0,0
11365,6,1337154281,1,0,0
11366,101,1337155784,0,9,0
11368,1,1337161105,3,0,0
11369,101,1337164668,0,0,0
11370,137,1337166218,14,0,0
11371,48,1337168793,5,1,0
11372,1,1337169038,227,0,0
11373,1,1337169722,0,0,0
11374,101,1337170362,0,3,0
11375,36,1337178244,3,0,0
11376,11,1337198239,5,0,0
11377,1,1337203331,0,0,0
11379,101,1337220118,0,0,0
11380,1,1337222973,0,0,0
11381,1,1337223659,2,0,0
11382,136,1337229598,5,0,0
11384,46,1337239306,15,6,0
11385,106,1337248865,2,5,0
11386,11,1337046221,13,0,0
11387,101,1337251173,4,1,0
11388,3,1337252847,1,0,0
11389,1,1337256244,0,0,0
11390,101,1337256805,1,1,0
11391,1,1337258372,1,0,0
11395,1,1337278186,0,0,0
11396,1,1337284853,0,0,0
